issue_id,channel,utc_date,observed_markets,observed_events,quoted_events,observed_hourly_rows,usable_quote_hours,event_equal_weight_mid_diagnostic,volume_observed_contracts,oi_sum_latest_observed_per_contract,oi_contracts_observed,partial_boundary_rows,newly_listed_events,interpretation
electricity_datacenters,macro,2026-09-06,26,4,4,259,236,0.4841964285714286,54999.729999999996,154133.19,26,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,macro,2026-09-07,18,3,3,211,203,0.35854761904761906,46160.45,186194.44,18,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-08,2,1,1,18,17,0.815,25.8,864.99,2,2,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-09,3,2,2,55,50,0.41250000000000003,21053.47,21734.48,3,1,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-10,3,2,2,31,31,0.44999999999999996,212.35,21937.38,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-11,2,1,1,43,38,0.8975,15.0,1057.5700000000002,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-12,2,1,1,48,48,0.915,8.65,1066.22,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-13,4,3,3,63,63,0.5449999999999999,126.26,1192.48,4,2,2,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-14,4,3,3,87,87,0.665,647.22,1685.48,4,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-15,3,2,2,63,63,0.9299999999999999,2614.44,3224.47,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-16,2,1,1,39,38,0.87,0.0,1152.04,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-17,2,1,1,47,46,0.865,45.15,1121.8899999999999,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-18,3,2,1,37,32,0.8775,200.0,1321.8899999999999,3,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-19,3,2,2,66,58,0.60875,955.63,1822.6100000000001,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-20,4,3,3,77,73,0.5916666666666667,107.97,1908.31,4,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-21,6,5,5,97,95,0.74,8610.81,7861.280000000001,6,1,2,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-22,5,4,4,81,81,0.765,10193.97,12609.02,5,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-23,6,5,4,100,90,0.815,31492.969999999998,29382.1,6,3,2,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-24,6,5,5,95,89,0.561,38144.67,28163.76,6,2,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-25,3,3,3,30,30,0.9133333333333333,1492.74,1911.4700000000003,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-26,4,4,4,28,27,0.88875,830.36,2655.52,4,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-27,5,5,5,57,57,0.953,16059.76,14010.77,5,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-28,6,6,5,55,52,0.945,7868.22,13115.23,6,2,2,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-29,5,5,5,56,55,0.857,2363.0299999999997,4816.76,5,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-30,6,6,6,79,73,0.7333333333333333,5060.47,6341.61,6,2,3,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-07-31,6,6,6,97,94,0.7008333333333333,415.15000000000003,4642.91,6,1,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-01,5,5,5,85,85,0.598,1405.99,2139.85,5,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-02,5,5,5,92,92,0.613,1919.42,3605.0,5,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-03,5,5,5,102,102,0.616,5134.38,8119.8099999999995,5,0,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-04,5,5,5,70,70,0.67,43223.840000000004,32164.77,5,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-05,3,3,3,36,36,0.5166666666666667,32838.909999999996,26848.91,3,1,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-06,3,3,3,20,20,0.8483333333333334,7320.610000000001,8866.69,3,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-07,2,2,2,9,9,0.3875,3824.38,3440.08,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-08,1,1,1,6,6,0.785,0.0,409.15,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-09,1,1,1,2,2,0.775,0.0,409.15,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-10,1,1,1,5,5,0.78,1.21,409.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-11,1,1,1,7,7,0.775,0.0,409.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-12,1,1,1,15,15,0.8,2.0,411.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-13,1,1,1,15,15,0.79,400.0,811.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-14,1,1,1,20,20,0.78,562.0,1373.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-15,1,1,1,19,19,0.835,200.0,1573.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-16,1,1,1,1,1,0.845,0.0,1573.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-17,1,1,1,2,2,0.835,0.0,1573.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-18,2,2,2,11,11,0.9099999999999999,5604.32,5206.95,2,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-19,1,1,1,9,9,0.86,0.0,1773.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-20,1,1,1,1,1,0.865,0.0,1773.36,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-21,2,2,2,7,4,0.5025,1764.56,3537.92,2,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-22,1,1,1,20,20,0.1,648.97,2302.2,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-23,1,1,1,24,24,0.13,972.77,3256.08,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-24,3,3,3,38,38,0.415,521.93,5459.9400000000005,3,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-25,2,2,2,24,24,0.07750000000000001,3983.62,7530.32,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-26,2,2,2,26,26,0.47500000000000003,5546.88,10788.09,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-27,2,2,2,34,34,0.515,5920.61,14573.61,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-28,3,3,3,24,24,0.39499999999999996,14685.32,28769.14,3,0,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-29,2,2,2,14,14,0.5449999999999999,41.949999999999996,1816.4099999999999,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-30,2,2,2,30,30,0.4725,1704.64,3486.42,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-08-31,2,2,2,42,42,0.465,2326.2200000000003,5692.45,2,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-09-01,1,1,1,21,21,0.995,3139.98,4611.51,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,mention,2026-09-02,1,1,1,4,4,0.995,0.0,4611.51,1,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-08,3,2,2,16,16,0.315,0.0,11621.310000000001,3,2,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-09,3,2,2,32,32,0.303875,1382.0,12981.310000000001,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-10,3,2,2,15,13,0.18762500000000001,1128.1200000000001,11912.41,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-11,3,2,2,13,13,0.183875,32.449999999999996,11922.86,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-12,3,2,2,22,22,0.19387500000000002,74.77,11927.64,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-13,3,2,2,21,21,0.19637500000000002,47.91,11921.23,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-14,4,3,3,18,15,0.6109166666666667,4060.4399999999996,15846.57,4,0,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-15,3,2,2,16,16,0.314875,3104.94,11730.54,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-16,3,2,2,37,37,0.319875,116.67999999999999,11814.59,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-17,3,2,2,31,31,0.32,64.27,11853.59,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-18,3,2,2,24,24,0.319875,1.76,11855.35,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-19,3,2,2,19,19,0.319875,116.53,11803.3,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-20,3,2,2,16,16,0.3275,1824.32,10460.220000000001,3,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-21,7,3,3,36,36,0.2866666666666667,1426.1299999999999,11732.99,7,4,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-22,6,3,3,114,114,0.28500000000000003,842.24,7473.95,6,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-23,8,4,4,113,113,0.275,5.0,12099.130000000001,8,0,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-24,7,3,3,118,118,0.27416666666666667,8104.9,17061.93,7,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-25,7,4,4,118,118,0.265625,3719.06,12851.56,7,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-26,8,4,4,81,81,0.27618750000000003,3263.08,17409.55,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-27,7,3,3,61,61,0.29225,1133.7,17798.54,7,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-28,8,4,4,109,102,0.3271875,1792.47,17794.12,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-29,6,3,3,71,71,0.3304166666666667,1061.16,13056.27,6,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-30,8,4,4,91,91,0.30125,603.77,17602.39,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-07-31,7,4,4,79,79,0.306875,11.0,15958.78,7,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-01,8,4,4,67,67,0.30125,0.0,17613.39,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-02,6,2,2,62,62,0.231875,619.0699999999999,14868.8,6,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-03,5,2,2,62,62,0.46062500000000006,894.15,10659.119999999999,5,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-04,7,4,4,57,56,0.465,319.11,10585.529999999999,7,1,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-05,8,4,4,62,62,0.431875,181.35,16907.26,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-06,8,5,5,75,75,0.415,32.91,16284.2,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-07,9,5,5,78,78,0.41100000000000003,932.47,16367.36,9,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-08,8,5,5,62,62,0.42183333333333334,32.56,15745.300000000001,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-09,7,5,5,51,51,0.41100000000000003,127.11,14131.75,7,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-10,9,5,5,50,49,0.39175000000000004,140.37,16408.420000000002,9,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-11,7,5,5,46,32,0.423,0.0,14131.75,7,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-12,8,5,5,104,88,0.41505,10.0,14753.810000000001,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-13,8,5,5,79,77,0.40225,7.62,14748.810000000001,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-14,8,5,5,95,91,0.40049999999999997,123.43,14761.310000000001,8,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-15,7,5,5,39,39,0.4086666666666667,39.7,14099.75,7,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-16,6,4,4,21,21,0.48583333333333334,1.47,9508.04,6,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-17,13,10,10,64,61,0.5011249999999999,124.65,14608.630000000001,13,5,5,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-18,13,10,10,148,148,0.50975,4061.75,17820.07,13,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-19,13,10,10,168,166,0.5115,608.6,17995.16,13,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-20,13,10,10,172,166,0.507875,1753.65,18506.16,13,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-21,13,10,10,194,193,0.538375,4299.96,20930.5,13,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-22,12,9,9,155,155,0.5025000000000001,3071.39,17658.600000000002,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-23,12,9,9,128,128,0.49819444444444444,67.41,17674.03,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-24,12,9,9,128,128,0.5540277777777778,1509.73,15988.3,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-25,11,8,8,103,103,0.5484375,229.73,13816.85,11,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-26,14,10,10,116,115,0.513925,1777.57,23068.61,14,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-27,14,10,10,186,181,0.521025,803.73,23515.24,14,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-28,14,10,10,160,152,0.534325,3141.85,22433.03,14,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-29,12,10,10,161,132,0.55815,671.22,16093.130000000001,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-30,12,10,10,177,170,0.5448999999999999,3294.89,18915.65,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-08-31,12,10,10,149,135,0.5374833333333333,2727.31,21257.09,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-09-01,12,10,10,141,141,0.5354166666666667,721.11,21912.19,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-09-02,12,10,10,126,126,0.5355833333333333,645.9399999999999,21911.19,12,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-09-03,13,10,10,156,151,0.5341083333333333,93.7,23589.19,13,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-09-04,13,10,10,131,131,0.5348416666666667,40.15,23627.95,13,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-09-05,11,8,8,109,94,0.57740625,2749.2599999999998,24986.41,11,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-09-06,11,8,8,109,102,0.52840625,735.2099999999999,25503.399999999998,11,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
electricity_datacenters,policy,2026-09-07,10,7,7,110,108,0.49979761904761905,10.0,25499.239999999998,10,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-08,170,10,10,1200,1061,0.40455756830729656,55244.35,2369909.48,170,139,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-09,168,10,10,2707,2349,0.38290375721500725,75801.5,2409912.5,168,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-10,162,10,10,2441,2202,0.3678304761904762,47153.75,2428913.12,162,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-11,145,9,9,2439,2392,0.43732990144443235,42816.92,2447034.49,145,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-12,147,10,10,2397,2251,0.3729323118377786,60333.38,2490003.15,147,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-13,150,10,10,2299,2163,0.47360272869674186,110483.18000000001,2540770.38,150,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-14,164,10,10,2338,2165,0.4670764898989899,88010.53,2596623.25,164,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-15,139,9,9,2324,2269,0.5107333493666827,82178.73,2586931.64,139,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-16,141,10,9,2152,2059,0.4923164902998236,155582.23,2682788.41,141,0,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-17,143,10,10,2200,2169,0.5091272843822844,176483.45,2795577.53,143,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-18,131,10,10,2069,2056,0.527470468975469,135464.79,2816038.98,131,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-19,146,10,10,2050,2021,0.5055269769119769,87886.73,2877156.92,146,12,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-20,158,9,9,2575,2502,0.5215194028194028,119713.07,2956085.85,158,15,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-21,153,10,9,2710,2543,0.5194205146705146,92182.43,2981390.16,153,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-22,175,9,9,2841,2487,0.5098275761275761,116536.86,2956307.97,175,30,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-23,191,10,10,2913,2680,0.46622025215525215,186673.39,3062164.71,191,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-24,164,10,9,2639,2484,0.4984178691678691,235174.91,3156562.48,164,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-25,156,9,9,2360,2211,0.45884069680319683,119046.33,3194497.59,156,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-26,154,9,9,2482,2268,0.44902825877825875,317949.34,3353969.0,154,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-27,172,10,9,2387,2176,0.4460918864691243,156120.64,3426425.89,172,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-28,162,9,9,2328,2150,0.3363193913775435,299628.7,3469132.42,162,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-29,161,9,9,2555,2457,0.3612968176159353,254476.0,3511343.77,161,3,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-30,170,9,9,2854,2796,0.3434736572069905,232480.63999999998,3641895.16,170,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-07-31,147,9,9,1734,1718,0.3409949161949162,164722.56,3523209.42,147,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-01,96,6,6,1291,1203,0.36895353763883176,92854.88,2730344.23,96,0,1,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-02,91,6,6,1411,1226,0.3957961926961927,56286.94,2769055.66,91,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-03,98,6,6,1519,1508,0.34915959595959595,97014.97,2832585.1999999997,98,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-04,143,9,7,1690,1589,0.34975124875124874,117426.95,2865928.41,143,19,2,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-05,129,8,8,2284,1933,0.3314208626512806,68305.64,2857702.8,129,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-06,139,9,8,2183,2076,0.35608459595959596,71525.99,2918687.53,139,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-07,124,9,8,2029,1926,0.33815105940402473,59983.36,2888682.44,124,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-08,115,8,8,1890,1830,0.3418913979188167,116658.25,2965060.83,115,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-09,114,8,8,1695,1384,0.33541483585858584,133696.25,3078563.4899999998,114,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-10,142,9,8,1924,1643,0.3432928481240981,137479.76,3185236.86,142,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-11,128,8,8,1859,1467,0.3629148200757576,141488.07,3246512.26,128,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-12,139,9,9,1931,1678,0.33879193522526857,71236.88,3279648.0500000003,139,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-13,127,8,8,1797,1421,0.38423172348484846,87978.95,3279388.04,127,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-14,116,8,8,1945,1510,0.31793982843137253,66803.04,3273023.2199999997,116,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-15,100,8,8,1198,822,0.3149246279761905,27406.94,3286905.95,100,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-16,110,8,8,1130,881,0.3284546268607124,44454.96,3303494.14,110,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-17,124,8,8,1352,1200,0.3386359441602728,84699.81,3372656.2,124,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-18,132,8,8,1573,1335,0.3829070346320346,74558.54,3444924.86,132,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-19,124,8,8,1656,1318,0.3355372159090909,95978.83,3431034.39,124,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-20,132,8,8,1526,1239,0.36522447916666667,110625.83,3502164.66,132,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-21,133,8,8,1506,1318,0.3795195353470769,60483.35,3561216.0,133,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-22,114,8,8,1079,973,0.3239760048613667,59226.42,3534847.25,114,0,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
energy_iran,macro,2026-08-23,119,8,8,1089,979,0.3494638888888889,37285.76,3524097.7199999997,119,9,0,changing_coverage_not_matched_salience_or_probability_index; OI_not_positions
