issue_id,channel,series_ticker,recent_days,prior_days,prior_start,recent_start,candidate_contracts,continuing_contracts,minimum_observed_day_fraction,volume_missing_rows,method,status,prior_valid_days,recent_valid_days,prior_mean_daily_volume_per_contract,recent_mean_daily_volume_per_contract,volume_ratio,log1p_activity_change,robust_activity_z,recent_days_above_prior_median,persistence_share,prior_total_volume_observed,recent_total_volume_observed,prior_distinct_events,recent_distinct_events,recent_trading_days,median_spread_recent,usable_quote_hour_share_recent,issue_label
ai_jobs_regulation,mention,KXEARNINGSMENTIONKLAR,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONKR,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONLLY,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONLUNR,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONLYFT,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONM,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONMELI,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONNVDA,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONORCL,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONPANW,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONPATH,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONPGR,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONSHOP,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONSNOW,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONSPCX,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONTGT,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONTLN,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONULTA,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONWMT,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONYETI,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONZETA,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONZM,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONZS,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXELONMENTION,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXFEDMENTION,7,28,2026-08-04,2026-09-01,1,1,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,eligible,26.0,7.0,5.899615384615384,11.304285714285713,1.9161055386363426,0.06705367355425973,,2.0,0.2857142857142857,153.39,79.13,1.0,1.0,2.0,0.01,1.0,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXFOXNEWSMENTION,7,28,2026-08-04,2026-09-01,3,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
