issue_id,channel,series_ticker,event_ticker,event_creation_day,observed_contract_days,coverage_fraction,volume_per_observed_contract_day,total_volume,issue_label
jobs_growth,policy,KXNYCSTAT,KXNYCSTAT-PERM26,2026-08-07T00:00:00Z,14,1.0,0.07142857142857142,1.0,Jobs and growth
electoral_context,election,KXPAHD12,KXPAHD12-26,2026-08-20T00:00:00Z,4,1.0,156.75,627.0,Election outcomes and control
affordability_inflation,macro,KXPCEHEAD,KXPCEHEAD-26SEP30,2026-08-28T00:00:00Z,16,1.0,25.4375,407.0,Affordability and inflation
taxes_fiscal,policy,KXPIEDATERRECASE,KXPIEDATERRECASE-27,2026-08-19T00:00:00Z,2,1.0,1285.68,2571.36,Taxes and fiscal policy
electricity_datacenters,macro,KXPOWERKWH,KXPOWERKWH-26AUG12,2026-07-15T00:00:00Z,14,1.0,101.76928571428572,1424.77,Electricity and data centers
electricity_datacenters,macro,KXPOWERKWH,KXPOWERKWH-26SEP11,2026-08-16T00:00:00Z,14,1.0,763.9007142857143,10694.61,Electricity and data centers
taxes_fiscal,policy,KXRECNCBILL,KXRECNCBILL-26JUL,2026-07-22T00:00:00Z,10,1.0,0.0,0.0,Taxes and fiscal policy
housing,policy,KXRENTFREEZEEFFECT,KXRENTFREEZEEFFECT-26,2026-07-28T00:00:00Z,2,1.0,1944.96,3889.92,Housing
healthcare,policy,KXRESTOREDEFERRAL,KXRESTOREDEFERRAL-26JUL,2026-07-22T00:00:00Z,4,1.0,157.91,631.64,Health care
affordability_inflation,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26AUG31,2026-07-17T00:00:00Z,2,1.0,0.0,0.0,Affordability and inflation
ai_jobs_regulation,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26AUG31,2026-07-17T00:00:00Z,2,1.0,0.0,0.0,"AI, jobs and regulation"
energy_iran,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26AUG31,2026-07-17T00:00:00Z,4,1.0,8.09,32.36,Energy and Iran
healthcare,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26AUG31,2026-07-17T00:00:00Z,2,1.0,0.0,0.0,Health care
immigration,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26AUG31,2026-07-17T00:00:00Z,2,1.0,0.0,0.0,Immigration
affordability_inflation,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26SEP15,2026-08-06T00:00:00Z,2,1.0,17.990000000000002,35.980000000000004,Affordability and inflation
ai_jobs_regulation,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26SEP15,2026-08-06T00:00:00Z,2,1.0,9.58,19.16,"AI, jobs and regulation"
energy_iran,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26SEP15,2026-08-06T00:00:00Z,4,1.0,21.38,85.52,Energy and Iran
immigration,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26SEP15,2026-08-06T00:00:00Z,2,1.0,1.365,2.73,Immigration
trade_tariffs,mention,KXSECPRESSMENTION,KXSECPRESSMENTION-26SEP15,2026-08-06T00:00:00Z,2,1.0,48.535,97.07,Trade and tariffs
affordability_inflation,macro,KXSHELTERCPI,KXSHELTERCPI-26AUG12,2026-07-15T00:00:00Z,14,1.0,78.42999999999999,1098.02,Affordability and inflation
affordability_inflation,macro,KXSHELTERCPI,KXSHELTERCPI-26SEP11,2026-08-16T00:00:00Z,28,1.0,238.8217857142857,6687.01,Affordability and inflation
fed_rates,policy,KXSTUDENTLOANCAP,KXSTUDENTLOANCAP-26AUG,2026-08-19T00:00:00Z,6,1.0,0.0,0.0,Fed and interest rates
trade_tariffs,policy,KXTARIFFAGREE,KXTARIFFAGREE-27,2026-08-11T00:00:00Z,10,1.0,2.2,22.0,Trade and tariffs
trade_tariffs,policy,KXTARIFFRATEPRC,KXTARIFFRATEPRC-27JAN01,2026-07-23T00:00:00Z,10,1.0,60.0,600.0,Trade and tariffs
taxes_fiscal,macro,KXTRADEDEFICIT,KXTRADEDEFICIT-28FEB04,2026-08-26T00:00:00Z,16,1.0,0.0,0.0,Taxes and fiscal policy
trade_tariffs,macro,KXTRADEDEFICIT,KXTRADEDEFICIT-28FEB04,2026-08-26T00:00:00Z,16,1.0,0.0,0.0,Trade and tariffs
taxes_fiscal,macro,KXTRADEDEFICIT,KXTRADEDEFICIT-29FEB05,2026-08-26T00:00:00Z,16,1.0,0.0,0.0,Taxes and fiscal policy
trade_tariffs,macro,KXTRADEDEFICIT,KXTRADEDEFICIT-29FEB05,2026-08-26T00:00:00Z,16,1.0,0.0,0.0,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG05,2026-08-03T00:00:00Z,2,1.0,25416.774999999998,50833.549999999996,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG05,2026-08-03T00:00:00Z,2,1.0,35006.385,70012.77,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG05,2026-08-03T00:00:00Z,6,1.0,35709.58666666667,214257.52000000002,Energy and Iran
immigration,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG05,2026-08-03T00:00:00Z,2,1.0,31300.850000000002,62601.700000000004,Immigration
trade_tariffs,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG05,2026-08-03T00:00:00Z,2,1.0,10123.135,20246.27,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG10,2026-08-07T00:00:00Z,2,1.0,3557.38,7114.76,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG10,2026-08-07T00:00:00Z,2,1.0,7485.0,14970.0,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG10,2026-08-07T00:00:00Z,4,1.0,2312.3275,9249.31,Energy and Iran
trade_tariffs,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG10,2026-08-07T00:00:00Z,2,1.0,1670.43,3340.86,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG13,2026-08-13T00:00:00Z,2,1.0,372.53499999999997,745.0699999999999,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG13,2026-08-13T00:00:00Z,2,1.0,58.045,116.09,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG13,2026-08-13T00:00:00Z,6,1.0,550.3516666666666,3302.1099999999997,Energy and Iran
healthcare,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG13,2026-08-13T00:00:00Z,2,1.0,129.67,259.34,Health care
trade_tariffs,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG13,2026-08-13T00:00:00Z,2,1.0,254.93,509.86,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG14,2026-08-11T00:00:00Z,2,1.0,4985.68,9971.36,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG14,2026-08-11T00:00:00Z,2,1.0,2051.89,4103.78,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG14,2026-08-11T00:00:00Z,4,1.0,4358.2825,17433.13,Energy and Iran
healthcare,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG14,2026-08-11T00:00:00Z,2,1.0,3720.385,7440.77,Health care
immigration,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG14,2026-08-11T00:00:00Z,4,1.0,5137.577499999999,20550.309999999998,Immigration
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,2414.87,4829.74,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,1235.315,2470.63,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG21,2026-08-18T00:00:00Z,4,1.0,1593.2099999999998,6372.839999999999,Energy and Iran
healthcare,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,2517.6949999999997,5035.389999999999,Health care
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG28,2026-08-21T00:00:00Z,2,1.0,42.59,85.18,Affordability and inflation
electricity_datacenters,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG28,2026-08-21T00:00:00Z,2,1.0,810.87,1621.74,Electricity and data centers
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG28,2026-08-21T00:00:00Z,4,1.0,847.0899999999999,3388.3599999999997,Energy and Iran
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG30,2026-08-27T00:00:00Z,2,1.0,532.635,1065.27,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG30,2026-08-27T00:00:00Z,2,1.0,570.005,1140.01,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG30,2026-08-27T00:00:00Z,4,1.0,832.2975,3329.19,Energy and Iran
immigration,mention,KXTRUMPMENTION,KXTRUMPMENTION-26AUG30,2026-08-27T00:00:00Z,2,1.0,353.5,707.0,Immigration
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL16,2026-07-13T00:00:00Z,2,1.0,1989.415,3978.83,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL16,2026-07-13T00:00:00Z,4,1.0,3429.1799999999994,13716.719999999998,Energy and Iran
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL22,2026-07-20T00:00:00Z,2,1.0,13820.7,27641.4,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL22,2026-07-20T00:00:00Z,2,1.0,15134.04,30268.08,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL22,2026-07-20T00:00:00Z,4,1.0,13147.805,52591.22,Energy and Iran
trade_tariffs,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL22,2026-07-20T00:00:00Z,2,1.0,15158.255,30316.51,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL29,2026-07-28T00:00:00Z,2,1.0,16629.165,33258.33,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL29,2026-07-28T00:00:00Z,2,1.0,16573.13,33146.26,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL29,2026-07-28T00:00:00Z,4,1.0,19333.465,77333.86,Energy and Iran
trade_tariffs,mention,KXTRUMPMENTION,KXTRUMPMENTION-26JUL29,2026-07-28T00:00:00Z,2,1.0,14870.795,29741.59,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP08,2026-09-02T00:00:00Z,4,1.0,244.2575,977.03,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP08,2026-09-02T00:00:00Z,2,1.0,424.78,849.56,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP08,2026-09-02T00:00:00Z,4,1.0,403.615,1614.46,Energy and Iran
trade_tariffs,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP08,2026-09-02T00:00:00Z,2,1.0,916.56,1833.12,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP10,2026-08-27T00:00:00Z,2,1.0,192.405,384.81,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP10,2026-08-27T00:00:00Z,2,1.0,157.26,314.52,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP10,2026-08-27T00:00:00Z,2,1.0,458.15,916.3,Energy and Iran
ai_jobs_regulation,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP22,2026-09-03T00:00:00Z,2,1.0,0.56,1.12,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP22,2026-09-03T00:00:00Z,4,1.0,213.365,853.46,Energy and Iran
immigration,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP22,2026-09-03T00:00:00Z,2,1.0,0.62,1.24,Immigration
trade_tariffs,mention,KXTRUMPMENTION,KXTRUMPMENTION-26SEP22,2026-09-03T00:00:00Z,2,1.0,42.63,85.26,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG04,2026-08-04T00:00:00Z,2,1.0,12302.585,24605.17,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG04,2026-08-04T00:00:00Z,2,1.0,9206.689999999999,18413.379999999997,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG04,2026-08-04T00:00:00Z,6,1.0,10972.638333333334,65835.83,Energy and Iran
trade_tariffs,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG04,2026-08-04T00:00:00Z,2,1.0,6747.21,13494.42,Trade and tariffs
affordability_inflation,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG25,2026-08-25T00:00:00Z,2,1.0,699.31,1398.62,Affordability and inflation
ai_jobs_regulation,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG25,2026-08-25T00:00:00Z,2,1.0,281.295,562.59,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG25,2026-08-25T00:00:00Z,6,1.0,1517.0216666666668,9102.130000000001,Energy and Iran
trade_tariffs,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26AUG25,2026-08-25T00:00:00Z,2,1.0,755.48,1510.96,Trade and tariffs
ai_jobs_regulation,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26JUL09,2026-07-09T00:00:00Z,2,1.0,1695.8600000000001,3391.7200000000003,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26JUL09,2026-07-09T00:00:00Z,8,1.0,4400.715,35205.72,Energy and Iran
trade_tariffs,mention,KXTRUMPMENTIONB,KXTRUMPMENTIONB-26JUL09,2026-07-09T00:00:00Z,2,1.0,648.83,1297.66,Trade and tariffs
energy_iran,mention,KXTRUMPSAY,KXTRUMPSAY-26SEP07,2026-08-31T00:00:00Z,2,1.0,5138.799999999999,10277.599999999999,Energy and Iran
ai_jobs_regulation,mention,KXTRUMPSAYCOMPANY,KXTRUMPSAYCOMPANY-26OCT01,2026-09-01T00:00:00Z,4,1.0,158.04500000000002,632.1800000000001,"AI, jobs and regulation"
energy_iran,mention,KXTRUMPSAYMONTH,KXTRUMPSAYMONTH-26OCT01,2026-09-01T00:00:00Z,2,1.0,133.365,266.73,Energy and Iran
energy_iran,policy,KXTRUMPSTRAIT,KXTRUMPSTRAIT-26SEP,2026-09-02T00:00:00Z,4,1.0,3797.38,15189.52,Energy and Iran
fed_rates,policy,KXTRYFIREWARSH,KXTRYFIREWARSH-27JAN01,2026-07-22T00:00:00Z,8,1.0,1874.51625,14996.13,Fed and interest rates
electricity_datacenters,macro,KXTXERCOTPEAK,KXTXERCOTPEAK-27JAN01,2026-08-18T00:00:00Z,8,1.0,1241.47,9931.76,Electricity and data centers
jobs_growth,macro,KXU3EOY,KXU3EOY-27JAN08,2026-09-03T00:00:00Z,30,1.0,157.395,4721.85,Jobs and growth
jobs_growth,macro,KXU3EOY,KXU3EOY-28JAN07,2026-09-03T00:00:00Z,30,1.0,90.83333333333333,2725.0,Jobs and growth
jobs_growth,macro,KXU3EOY,KXU3EOY-29JAN05,2026-09-03T00:00:00Z,30,1.0,75.0,2250.0,Jobs and growth
ai_jobs_regulation,policy,KXUSAIREGULATOR,KXUSAIREGULATOR-28JAN01,2026-09-04T00:00:00Z,6,1.0,38.053333333333335,228.32,"AI, jobs and regulation"
affordability_inflation,macro,KXUSCPIYEAR,KXUSCPIYEAR-28FEB01,2026-07-29T00:00:00Z,26,1.0,49.76923076923077,1294.0,Affordability and inflation
affordability_inflation,macro,KXUSCPIYEAR,KXUSCPIYEAR-29FEB01,2026-07-29T00:00:00Z,26,1.0,111.00076923076924,2886.02,Affordability and inflation
affordability_inflation,macro,KXUSGASCPI,KXUSGASCPI-26SEP11,2026-07-16T00:00:00Z,22,1.0,9.27818181818182,204.12,Affordability and inflation
energy_iran,macro,KXUSGASCPI,KXUSGASCPI-26SEP11,2026-07-16T00:00:00Z,22,1.0,9.27818181818182,204.12,Energy and Iran
trade_tariffs,policy,KXUSMCAOUTCOMES,KXUSMCAOUTCOMES-27,2026-07-23T00:00:00Z,6,1.0,0.0,0.0,Trade and tariffs
ai_jobs_regulation,policy,KXUSOPENAIANTH,KXUSOPENAIANTH-29JAN29,2026-07-08T00:00:00Z,4,1.0,0.75,3.0,"AI, jobs and regulation"
energy_iran,policy,KXUSVENEZOIL,KXUSVENEZOIL-27JAN01,2026-08-28T00:00:00Z,4,1.0,1431.2225,5724.89,Energy and Iran
electricity_datacenters,policy,KXVADOMNEX,KXVADOMNEX-26AUG,2026-08-17T00:00:00Z,2,1.0,0.0,0.0,Electricity and data centers
affordability_inflation,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG21,2026-08-18T00:00:00Z,4,1.0,174.38,697.52,Affordability and inflation
ai_jobs_regulation,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,1357.145,2714.29,"AI, jobs and regulation"
energy_iran,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,963.21,1926.42,Energy and Iran
healthcare,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,998.375,1996.75,Health care
immigration,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,50.495000000000005,100.99000000000001,Immigration
taxes_fiscal,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,418.205,836.41,Taxes and fiscal policy
trade_tariffs,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG21,2026-08-18T00:00:00Z,2,1.0,466.475,932.95,Trade and tariffs
affordability_inflation,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG24,2026-08-21T00:00:00Z,4,1.0,168.7375,674.95,Affordability and inflation
energy_iran,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG24,2026-08-21T00:00:00Z,4,1.0,902.5425,3610.17,Energy and Iran
healthcare,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG24,2026-08-21T00:00:00Z,2,1.0,478.1,956.2,Health care
immigration,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG24,2026-08-21T00:00:00Z,2,1.0,36.1,72.2,Immigration
taxes_fiscal,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG24,2026-08-21T00:00:00Z,2,1.0,560.495,1120.99,Taxes and fiscal policy
trade_tariffs,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG24,2026-08-21T00:00:00Z,2,1.0,259.91499999999996,519.8299999999999,Trade and tariffs
affordability_inflation,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG31,2026-08-28T00:00:00Z,4,1.0,216.19750000000002,864.7900000000001,Affordability and inflation
electricity_datacenters,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG31,2026-08-28T00:00:00Z,2,1.0,788.145,1576.29,Electricity and data centers
energy_iran,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG31,2026-08-28T00:00:00Z,4,1.0,416.40000000000003,1665.6000000000001,Energy and Iran
healthcare,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG31,2026-08-28T00:00:00Z,2,1.0,188.815,377.63,Health care
immigration,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG31,2026-08-28T00:00:00Z,2,1.0,192.6,385.2,Immigration
taxes_fiscal,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG31,2026-08-28T00:00:00Z,2,1.0,77.62,155.24,Taxes and fiscal policy
trade_tariffs,mention,KXVANCEMENTION,KXVANCEMENTION-26AUG31,2026-08-28T00:00:00Z,2,1.0,398.65,797.3,Trade and tariffs
affordability_inflation,mention,KXVANCEMENTION,KXVANCEMENTION-26SEP09,2026-08-27T00:00:00Z,2,1.0,1.98,3.96,Affordability and inflation
ai_jobs_regulation,mention,KXVANCEMENTION,KXVANCEMENTION-26SEP09,2026-08-27T00:00:00Z,2,1.0,0.0,0.0,"AI, jobs and regulation"
energy_iran,mention,KXVANCEMENTION,KXVANCEMENTION-26SEP09,2026-08-27T00:00:00Z,2,1.0,0.895,1.79,Energy and Iran
taxes_fiscal,mention,KXVANCEMENTION,KXVANCEMENTION-26SEP09,2026-08-27T00:00:00Z,2,1.0,0.615,1.23,Taxes and fiscal policy
trade_tariffs,mention,KXVANCEMENTION,KXVANCEMENTION-26SEP09,2026-08-27T00:00:00Z,2,1.0,1.125,2.25,Trade and tariffs
energy_iran,policy,KXVENEZOILCOS,KXVENEZOILCOS-27JAN01,2026-09-03T00:00:00Z,6,1.0,284.21,1705.26,Energy and Iran
energy_iran,macro,KXWTIMAX,KXWTIMAX-26AUG31,2026-08-04T00:00:00Z,40,1.0,19.765249999999998,790.6099999999999,Energy and Iran
energy_iran,macro,KXWTIMAX,KXWTIMAX-26SEP30,2026-09-01T00:00:00Z,40,1.0,598.816,23952.64,Energy and Iran
energy_iran,macro,KXWTIMIN,KXWTIMIN-26AUG31,2026-08-04T00:00:00Z,40,1.0,393.90475,15756.189999999999,Energy and Iran
energy_iran,macro,KXWTIMIN,KXWTIMIN-26SEP30,2026-09-01T00:00:00Z,40,1.0,139.04000000000002,5561.6,Energy and Iran
