issue_id,channel,recent_days,recent_start,prior_start,prior_days,new_contracts_recent,new_contracts_prior,new_contracts_per_day_recent,new_contracts_per_day_prior,new_contracts_rate_ratio,affected_events_recent,affected_events_prior,affected_events_per_day_recent,affected_events_per_day_prior,affected_events_rate_ratio,affected_families_recent,affected_families_prior,affected_families_per_day_recent,affected_families_per_day_prior,affected_families_rate_ratio,contracts_added_to_existing_events_recent,contracts_added_to_existing_events_prior,contracts_added_to_existing_events_per_day_recent,contracts_added_to_existing_events_per_day_prior,contracts_added_to_existing_events_rate_ratio,new_events_recent,new_events_prior,new_events_per_day_recent,new_events_per_day_prior,new_events_rate_ratio,families_with_new_events_recent,families_with_new_events_prior,families_with_new_events_per_day_recent,families_with_new_events_per_day_prior,families_with_new_events_rate_ratio,new_events_in_preexisting_archive_families_recent,new_events_in_preexisting_archive_families_prior,new_events_in_preexisting_archive_families_per_day_recent,new_events_in_preexisting_archive_families_per_day_prior,new_events_in_preexisting_archive_families_rate_ratio,first_observed_families_recent,first_observed_families_prior,first_observed_families_per_day_recent,first_observed_families_per_day_prior,first_observed_families_rate_ratio,contracts_per_new_event_recent,creation_scope,issue_label
jobs_growth,mention,7,2026-09-01,2026-08-04,28,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,0.0,0.0,,,classified_metadata_archive_not_historical_website_census,Jobs and growth
jobs_growth,mention,14,2026-08-25,2026-07-28,28,0,3,0.0,0.10714285714285714,0.0,0,1,0.0,0.03571428571428571,0.0,0,1,0.0,0.03571428571428571,0.0,0,0,0.0,0.0,,0,1,0.0,0.03571428571428571,0.0,0,1,0.0,0.03571428571428571,0.0,0,1,0.0,0.03571428571428571,0.0,0,0,0.0,0.0,,,classified_metadata_archive_not_historical_website_census,Jobs and growth
jobs_growth,policy,7,2026-09-01,2026-08-04,28,7,7,1.0,0.25,4.0,1,1,0.14285714285714285,0.03571428571428571,4.0,1,1,0.14285714285714285,0.03571428571428571,4.0,0,0,0.0,0.0,,1,1,0.14285714285714285,0.03571428571428571,4.0,1,1,0.14285714285714285,0.03571428571428571,4.0,0,0,0.0,0.0,,1,1,0.14285714285714285,0.03571428571428571,4.0,7.0,classified_metadata_archive_not_historical_website_census,Jobs and growth
jobs_growth,policy,14,2026-08-25,2026-07-28,28,7,7,0.5,0.25,2.0,1,1,0.07142857142857142,0.03571428571428571,2.0,1,1,0.07142857142857142,0.03571428571428571,2.0,0,0,0.0,0.0,,1,1,0.07142857142857142,0.03571428571428571,2.0,1,1,0.07142857142857142,0.03571428571428571,2.0,0,0,0.0,0.0,,1,1,0.07142857142857142,0.03571428571428571,2.0,7.0,classified_metadata_archive_not_historical_website_census,Jobs and growth
taxes_fiscal,macro,7,2026-09-01,2026-08-04,28,0,16,0.0,0.5714285714285714,0.0,0,2,0.0,0.07142857142857142,0.0,0,1,0.0,0.03571428571428571,0.0,0,0,0.0,0.0,,0,2,0.0,0.07142857142857142,0.0,0,1,0.0,0.03571428571428571,0.0,0,2,0.0,0.07142857142857142,0.0,0,0,0.0,0.0,,,classified_metadata_archive_not_historical_website_census,Taxes and fiscal policy
taxes_fiscal,macro,14,2026-08-25,2026-07-28,28,16,9,1.1428571428571428,0.32142857142857145,3.555555555555555,2,1,0.14285714285714285,0.03571428571428571,4.0,1,1,0.07142857142857142,0.03571428571428571,2.0,0,0,0.0,0.0,,2,1,0.14285714285714285,0.03571428571428571,4.0,1,1,0.07142857142857142,0.03571428571428571,2.0,2,0,0.14285714285714285,0.0,,0,1,0.0,0.03571428571428571,0.0,8.0,classified_metadata_archive_not_historical_website_census,Taxes and fiscal policy
taxes_fiscal,mention,7,2026-09-01,2026-08-04,28,0,13,0.0,0.4642857142857143,0.0,0,13,0.0,0.4642857142857143,0.0,0,13,0.0,0.4642857142857143,0.0,0,0,0.0,0.0,,0,13,0.0,0.4642857142857143,0.0,0,13,0.0,0.4642857142857143,0.0,0,10,0.0,0.35714285714285715,0.0,0,3,0.0,0.10714285714285714,0.0,,classified_metadata_archive_not_historical_website_census,Taxes and fiscal policy
taxes_fiscal,mention,14,2026-08-25,2026-07-28,28,3,14,0.21428571428571427,0.5,0.42857142857142855,3,13,0.21428571428571427,0.4642857142857143,0.4615384615384615,3,13,0.21428571428571427,0.4642857142857143,0.4615384615384615,0,0,0.0,0.0,,3,13,0.21428571428571427,0.4642857142857143,0.4615384615384615,3,13,0.21428571428571427,0.4642857142857143,0.4615384615384615,2,11,0.14285714285714285,0.39285714285714285,0.36363636363636365,1,2,0.07142857142857142,0.07142857142857142,1.0,1.0,classified_metadata_archive_not_historical_website_census,Taxes and fiscal policy
taxes_fiscal,policy,7,2026-09-01,2026-08-04,28,10,45,1.4285714285714286,1.6071428571428572,0.8888888888888888,3,15,0.42857142857142855,0.5357142857142857,0.7999999999999999,3,11,0.42857142857142855,0.39285714285714285,1.0909090909090908,0,7,0.0,0.25,0.0,3,11,0.42857142857142855,0.39285714285714285,1.0909090909090908,3,7,0.42857142857142855,0.25,1.7142857142857142,0,0,0.0,0.0,,3,7,0.42857142857142855,0.25,1.7142857142857142,3.3333333333333335,classified_metadata_archive_not_historical_website_census,Taxes and fiscal policy
taxes_fiscal,policy,14,2026-08-25,2026-07-28,28,10,60,0.7142857142857143,2.142857142857143,0.33333333333333337,3,18,0.21428571428571427,0.6428571428571429,0.3333333333333333,3,14,0.21428571428571427,0.5,0.42857142857142855,0,10,0.0,0.35714285714285715,0.0,3,13,0.21428571428571427,0.4642857142857143,0.4615384615384615,3,9,0.21428571428571427,0.32142857142857145,0.6666666666666666,0,0,0.0,0.0,,3,9,0.21428571428571427,0.32142857142857145,0.6666666666666666,3.3333333333333335,classified_metadata_archive_not_historical_website_census,Taxes and fiscal policy
trade_tariffs,macro,7,2026-09-01,2026-08-04,28,0,16,0.0,0.5714285714285714,0.0,0,2,0.0,0.07142857142857142,0.0,0,1,0.0,0.03571428571428571,0.0,0,0,0.0,0.0,,0,2,0.0,0.07142857142857142,0.0,0,1,0.0,0.03571428571428571,0.0,0,2,0.0,0.07142857142857142,0.0,0,0,0.0,0.0,,,classified_metadata_archive_not_historical_website_census,Trade and tariffs
trade_tariffs,macro,14,2026-08-25,2026-07-28,28,16,0,1.1428571428571428,0.0,,2,0,0.14285714285714285,0.0,,1,0,0.07142857142857142,0.0,,0,0,0.0,0.0,,2,0,0.14285714285714285,0.0,,1,0,0.07142857142857142,0.0,,2,0,0.14285714285714285,0.0,,0,0,0.0,0.0,,8.0,classified_metadata_archive_not_historical_website_census,Trade and tariffs
trade_tariffs,mention,7,2026-09-01,2026-08-04,28,5,42,0.7142857142857143,1.5,0.4761904761904762,5,42,0.7142857142857143,1.5,0.4761904761904762,4,38,0.5714285714285714,1.3571428571428572,0.42105263157894735,0,0,0.0,0.0,,5,42,0.7142857142857143,1.5,0.4761904761904762,4,38,0.5714285714285714,1.3571428571428572,0.42105263157894735,5,29,0.7142857142857143,1.0357142857142858,0.689655172413793,0,13,0.0,0.4642857142857143,0.0,1.0,classified_metadata_archive_not_historical_website_census,Trade and tariffs
trade_tariffs,mention,14,2026-08-25,2026-07-28,28,24,37,1.7142857142857142,1.3214285714285714,1.2972972972972971,24,37,1.7142857142857142,1.3214285714285714,1.2972972972972971,23,29,1.6428571428571428,1.0357142857142858,1.586206896551724,0,0,0.0,0.0,,24,37,1.7142857142857142,1.3214285714285714,1.2972972972972971,23,29,1.6428571428571428,1.0357142857142858,1.586206896551724,16,31,1.1428571428571428,1.1071428571428572,1.032258064516129,8,6,0.5714285714285714,0.21428571428571427,2.6666666666666665,1.0,classified_metadata_archive_not_historical_website_census,Trade and tariffs
trade_tariffs,policy,7,2026-09-01,2026-08-04,28,0,15,0.0,0.5357142857142857,0.0,0,7,0.0,0.25,0.0,0,7,0.0,0.25,0.0,0,3,0.0,0.10714285714285714,0.0,0,6,0.0,0.21428571428571427,0.0,0,6,0.0,0.21428571428571427,0.0,0,2,0.0,0.07142857142857142,0.0,0,4,0.0,0.14285714285714285,0.0,,classified_metadata_archive_not_historical_website_census,Trade and tariffs
trade_tariffs,policy,14,2026-08-25,2026-07-28,28,2,29,0.14285714285714285,1.0357142857142858,0.1379310344827586,2,10,0.14285714285714285,0.35714285714285715,0.39999999999999997,2,10,0.14285714285714285,0.35714285714285715,0.39999999999999997,0,3,0.0,0.10714285714285714,0.0,2,9,0.14285714285714285,0.32142857142857145,0.44444444444444436,2,9,0.14285714285714285,0.32142857142857145,0.44444444444444436,2,3,0.14285714285714285,0.10714285714285714,1.3333333333333333,0,6,0.0,0.21428571428571427,0.0,1.0,classified_metadata_archive_not_historical_website_census,Trade and tariffs
